Item_Identifier	Outlet_Identifier	Item_Outlet_Sales
DRZ11	OUT046	1586.341732
FDK41	OUT049	836.0407319
FDE56	OUT049	378.9744356
FDH34	OUT013	3285.269651
DRI49	OUT013	981.497648
DRI59	OUT046	3392.207823
DRC36	OUT049	2630.982324
FDS15	OUT019	1334.929414
FDI07	OUT018	3253.869003
FDZ15	OUT018	2027.803507
NCX41	OUT027	3751.153504
NCO29	OUT019	2543.040306
FDF57	OUT013	2958.336105
FDI33	OUT035	1443.851517
DRJ47	OUT049	2519.533222
FDB34	OUT046	1290.904073
FDY22	OUT027	2160.193509
DRL11	OUT017	2384.754181
FDY46	OUT035	2878.331867
FDG17	OUT013	4233.259492
FDE52	OUT018	1731.974505
DRP47	OUT027	3847.733562
FDO01	OUT010	2296.012556
FDL09	OUT046	2218.466592
FDR57	OUT013	2960.041365
DRD37	OUT035	911.2388851
FDQ36	OUT027	531.095593
FDL33	OUT049	2682.567126
FDL48	OUT045	663.7229487
FDL28	OUT049	3446.650925
NCN29	OUT046	802.3104756
FDO13	OUT035	2485.255566
FDB38	OUT045	2644.98481
FDI36	OUT035	3021.495571
FDI58	OUT035	1361.822628
FDH22	OUT018	1698.466736
FDQ27	OUT013	2051.009119
FDT33	OUT046	2590.752481
FDC56	OUT045	1517.082663
FDF14	OUT046	2367.900508
FDQ39	OUT017	2760.605909
NCM43	OUT017	2598.640257
FDS46	OUT035	1891.390481
FDI22	OUT049	2855.950418
NCE43	OUT045	2384.89858
FDZ36	OUT010	2903.785411
FDR13	OUT019	1863.964569
FDP46	OUT018	1334.713737
FDW56	OUT019	2648.022725
FDB40	OUT017	2425.287412
FDM28	OUT018	2853.704025
FDV49	OUT013	4527.644123
NCS53	OUT018	2319.967211
FDO03	OUT049	3526.686785
FDT15	OUT035	2908.860379
FDD33	OUT049	3164.522942
FDX13	OUT017	4037.594935
FDH60	OUT013	3303.402065
DRH51	OUT046	979.2414989
NCL07	OUT049	696.0108493
FDW51	OUT045	3186.831575
FDF21	OUT019	2757.520445
FDH26	OUT019	2196.671683
FDJ03	OUT049	591.8305411
FDU35	OUT017	1316.392301
DRL01	OUT018	3610.300906
FDE59	OUT045	484.3544065
FDI60	OUT035	1075.462427
DRH39	OUT035	946.1551075
FDK36	OUT049	791.1935545
FDN52	OUT045	1020.199715
FDU12	OUT017	3962.102322
NCT05	OUT027	4430.089186
FDS37	OUT027	2226.610695
FDK24	OUT017	414.4513225
DRF36	OUT013	3390.429489
FDN46	OUT010	1010.416436
NCN06	OUT045	2192.954822
FDD59	OUT035	1209.61196
FDM14	OUT045	1825.8396
FDO10	OUT018	1225.43659
FDU35	OUT013	1714.132626
NCA30	OUT018	2636.786261
NCO41	OUT049	1478.340573
FDI24	OUT046	2466.6309
FDZ16	OUT046	2444.518281
FDV47	OUT046	1112.819983
FDV16	OUT045	805.2936165
FDZ22	OUT035	1243.791555
FDO20	OUT010	3322.945739
FDW38	OUT013	1474.091451
FDW52	OUT045	2645.831639
FDT43	OUT019	842.6024931
NCS29	OUT045	4003.967247
NCC31	OUT017	2452.534751
FDA21	OUT017	3028.179437
FDQ55	OUT046	1894.303409
NCE54	OUT049	1095.955808
FDD45	OUT017	1592.903583
NCP17	OUT017	986.194149
FDR47	OUT035	2776.78882
DRM35	OUT013	2977.623639
FDR47	OUT019	2560.864793
FDX19	OUT010	3323.771264
FDV22	OUT027	3006.340532
FDQ46	OUT027	1824.019158
DRO47	OUT045	1446.294192
FDB44	OUT010	3560.453081
FDN02	OUT010	3045.755867
FDW10	OUT045	2575.080453
FDJ41	OUT019	4112.044378
FDM50	OUT046	921.6928007
FDW10	OUT035	2592.355759
FDY48	OUT049	1530.642481
NCE30	OUT027	3426.619965
FDO04	OUT045	942.6025787
FDQ26	OUT010	881.7704989
NCX29	OUT018	2163.475375
FDE39	OUT046	1752.129069
NCR54	OUT027	3180.752673
NCP55	OUT027	1376.632481
FDX22	OUT017	3400.443627
FDI05	OUT035	847.3873731
FDC51	OUT027	2560.858412
FDC10	OUT013	2140.142796
FDJ46	OUT045	2895.763745
FDV10	OUT010	686.8332582
FDX12	OUT027	4278.625428
FDL43	OUT019	1207.546695
DRB13	OUT046	3067.099894
FDF59	OUT027	2224.710789
FDT35	OUT049	2368.660631
NCJ19	OUT035	545.5508702
FDT35	OUT018	2977.106353
FDI48	OUT046	678.2534832
DRC24	OUT019	2382.313319
NCZ05	OUT017	1481.128894
FDJ57	OUT049	2922.028842
FDX11	OUT017	2572.760428
FDE09	OUT035	1796.736077
NCK06	OUT049	1892.610026
DRE37	OUT017	2669.865193
FDV56	OUT046	1730.059382
FDY43	OUT017	2295.558955
FDV35	OUT013	2341.857887
FDF05	OUT019	4068.33852
FDA36	OUT035	3000.972909
FDS13	OUT027	4096.681067
FDU47	OUT013	2311.958986
FDI36	OUT010	3068.358614
FDH48	OUT046	1149.605962
FDZ14	OUT013	2289.951695
FDS46	OUT013	2266.04905
FDE21	OUT017	1859.053378
FDA26	OUT049	3241.858309
FDV12	OUT046	1429.283884
FDL46	OUT019	1595.448819
FDN57	OUT013	2498.635551
NCJ18	OUT017	1242.86931
FDO36	OUT045	2626.161594
FDX55	OUT018	3386.08918
FDT25	OUT019	1734.976675
FDD16	OUT049	1037.226571
NCX18	OUT013	3528.194696
NCG55	OUT018	1879.668935
NCV18	OUT049	894.7259446
NCS18	OUT035	1652.053168
FDC37	OUT045	1700.003909
FDE47	OUT046	1830.165982
DRG49	OUT019	3511.458234
FDC39	OUT049	3273.717486
FDH24	OUT019	2514.209896
FDV39	OUT027	3594.160116
NCL17	OUT045	2122.921764
NCY53	OUT035	1656.663969
FDH52	OUT013	1398.234906
NCD19	OUT018	1058.865036
FDI44	OUT046	815.6069153
DRD49	OUT027	3519.27559
FDN08	OUT035	1715.157374
FDO20	OUT027	3899.621023
FDY02	OUT046	3844.857824
FDX23	OUT045	1517.580401
FDX01	OUT017	1828.466581
FDH20	OUT027	2014.329019
NCX41	OUT017	3330.950803
FDD21	OUT027	2279.091559
DRH11	OUT019	476.2378831
DRE60	OUT018	3094.207882
FDB10	OUT013	3923.176708
FDH38	OUT013	2316.431814
NCL07	OUT018	736.1629195
FDD48	OUT046	1707.246491
NCT54	OUT027	1478.770452
FDF32	OUT027	3337.118701
DRH51	OUT045	1121.733964
DRG03	OUT035	2306.851082
NCY42	OUT019	2309.978712
FDH32	OUT017	1271.685301
NCJ06	OUT027	2268.292699
FDH47	OUT027	1569.829772
FDZ08	OUT018	1148.004048
FDK16	OUT017	1117.914733
DRG01	OUT018	1254.601201
NCM53	OUT027	1951.569101
NCB07	OUT035	2877.062449
NCZ06	OUT035	3679.419268
FDU48	OUT049	1826.697999
NCB55	OUT027	770.5018434
FDP15	OUT013	4530.619968
FDF17	OUT046	2945.765388
NCN06	OUT049	2097.563211
DRM48	OUT018	372.3576109
FDH10	OUT046	2822.410363
FDC60	OUT018	1237.454484
FDE35	OUT018	1267.20798
DRI23	OUT013	2439.895006
NCR38	OUT013	3963.88811
FDP04	OUT035	1065.786357
NCW17	OUT045	2114.965399
FDX34	OUT017	1725.318883
NCK53	OUT045	1546.708676
NCO54	OUT010	1147.65342
NCH55	OUT046	1889.984453
FDT44	OUT027	1919.228014
DRG49	OUT046	3562.232489
FDX46	OUT010	949.8665013
DRG36	OUT049	2283.60633
FDU37	OUT049	935.7329746
FDK10	OUT049	2786.129493
DRF37	OUT027	4243.198419
FDC44	OUT035	1160.076632
FDP15	OUT046	3704.627005
FDZ27	OUT027	1236.991905
FDY22	OUT019	1300.646502
DRG51	OUT035	2691.867337
FDN58	OUT045	3644.088152
FDW01	OUT049	2161.339815
FDX24	OUT018	1675.472913
FDO51	OUT017	693.9741132
FDJ52	OUT027	2976.758235
NCY06	OUT010	1962.532998
FDE20	OUT018	2944.839923
FDT23	OUT010	1127.708507
FDQ51	OUT046	828.2559992
FDE35	OUT046	898.4762622
FDB46	OUT013	3498.558708
NCG19	OUT035	3132.951455
NCL06	OUT018	4008.070706
FDT36	OUT019	736.1932174
FDC56	OUT049	1415.471266
FDJ26	OUT049	3091.003675
FDZ59	OUT017	2380.224803
FDV11	OUT027	3009.348684
FDR13	OUT010	2064.35838
FDI15	OUT018	3758.907818
FDF47	OUT018	3313.894426
NCB54	OUT019	1835.558936
NCK19	OUT027	3145.964878
FDX16	OUT017	2184.00928
FDL50	OUT045	2038.091404
NCE31	OUT035	-83.17665253
DRJ01	OUT049	2072.935866
FDE22	OUT013	2890.724168
FDY20	OUT019	1045.481806
NCO14	OUT045	752.5604987
NCR50	OUT017	2416.676657
DRM47	OUT017	2915.338031
FDO27	OUT010	684.2063662
FDJ20	OUT027	2129.1405
NCX17	OUT013	3663.31569
FDG59	OUT049	426.8949821
FDD52	OUT045	1144.82353
FDO48	OUT017	3534.711416
FDC59	OUT019	856.8591459
FDS15	OUT018	1698.54493
FDB47	OUT035	3132.621712
FDV14	OUT019	1220.473889
FDB27	OUT013	3327.1003
FDA35	OUT035	1930.497647
FDN51	OUT018	4317.802994
FDO39	OUT019	2069.534128
FDB28	OUT049	2727.676756
DRJ25	OUT046	184.2651083
FDH46	OUT027	2004.56765
FDI10	OUT045	2608.914397
FDU21	OUT018	528.4020817
FDD09	OUT049	2753.941777
FDD10	OUT046	2721.572678
FDN31	OUT010	2848.235524
FDA46	OUT018	2815.82548
FDM56	OUT046	1436.912901
FDF11	OUT010	4077.629492
FDS32	OUT018	2391.674393
NCM06	OUT013	2576.58069
FDZ26	OUT045	3362.455092
FDO01	OUT013	2516.39034
FDJ46	OUT049	2570.174546
FDG26	OUT019	3888.834449
FDZ38	OUT035	2823.214699
NCO55	OUT013	1762.534232
FDT60	OUT035	1761.730546
FDW37	OUT049	922.1859405
NCK42	OUT018	3563.806038
FDA45	OUT046	2109.453884
FDW55	OUT018	4251.921854
FDY44	OUT017	3143.415904
FDQ31	OUT017	1317.265113
FDM09	OUT049	2416.040317
FDH12	OUT018	1546.512134
NCQ43	OUT035	1859.698527
FDT33	OUT035	2693.170683
NCT41	OUT018	2362.561549
DRJ25	OUT010	85.78663515
NCQ41	OUT046	3037.596098
NCN17	OUT049	1379.068013
DRO35	OUT027	2223.087078
FDU27	OUT018	1094.9724
FDY43	OUT027	3172.92815
FDG46	OUT035	1902.10133
DRL49	OUT018	2266.869179
NCB55	OUT049	247.2850832
FDK28	OUT049	3809.790719
FDO49	OUT045	1031.131928
FDT03	OUT013	3294.918965
FDW33	OUT027	1742.700801
FDR02	OUT035	1772.326221
FDF50	OUT013	3109.274227
FDA40	OUT018	1292.964318
NCT53	OUT018	2851.928205
FDY60	OUT035	2333.976742
FDP44	OUT027	1873.367051
NCQ50	OUT045	3348.127656
NCC30	OUT017	2766.739965
FDQ60	OUT018	1763.104846
FDG41	OUT046	1518.277705
FDQ03	OUT046	3827.945833
FDM03	OUT045	1309.662093
FDZ51	OUT018	1567.456314
DRF51	OUT035	39.52653525
FDF39	OUT017	4181.976336
FDW52	OUT035	2611.458513
FDY22	OUT049	2379.546231
FDG14	OUT013	2718.79725
FDA57	OUT017	560.8118979
FDL45	OUT019	1886.217358
FDX28	OUT046	1054.419727
NCQ54	OUT013	3097.156332
FDH40	OUT045	1168.32512
FDU52	OUT035	2340.465234
FDT60	OUT010	1773.210109
FDK08	OUT045	1289.082159
FDN04	OUT049	2854.524257
FDE50	OUT013	3428.988008
FDI16	OUT049	331.3583429
FDM50	OUT049	1063.767874
NCV30	OUT049	716.4566616
FDT44	OUT013	1871.388177
FDY60	OUT013	2745.908485
FDT56	OUT017	611.1432933
FDV58	OUT018	2764.385445
FDU04	OUT013	2419.82397
NCN05	OUT027	3352.527157
FDI53	OUT018	2273.48196
FDD34	OUT046	2560.501746
FDW47	OUT027	2267.037347
FDT51	OUT027	2305.13809
FDO27	OUT013	1330.891133
NCQ18	OUT018	1259.452452
NCW05	OUT013	1563.452995
FDI15	OUT010	3493.814867
NCH43	OUT010	3266.577445
FDT40	OUT049	1600.367172
NCG19	OUT017	3083.333649
NCM30	OUT035	489.7148869
FDB38	OUT017	2529.724811
FDB22	OUT046	1988.038451
FDC58	OUT046	572.8645653
NCI29	OUT013	2571.877907
FDA23	OUT010	1616.335611
DRG48	OUT013	2706.222758
FDV21	OUT013	1729.645736
NCG18	OUT019	1601.947743
FDG40	OUT045	543.3077488
FDU24	OUT018	1222.408953
FDA22	OUT049	2274.525714
FDY35	OUT046	786.398853
FDJ15	OUT045	2998.424617
NCW18	OUT018	3949.507793
FDK56	OUT018	2653.609626
FDF44	OUT046	1954.525808
FDP51	OUT049	1616.643864
FDU22	OUT027	1955.738541
FDM28	OUT017	2696.83664
NCL42	OUT046	3679.42197
FDJ15	OUT019	2981.411724
FDI32	OUT018	2029.454379
DRL11	OUT046	2340.304404
DRO59	OUT018	1213.964786
FDA07	OUT019	1966.241656
NCO53	OUT013	2588.470144
FDO21	OUT045	3715.94891
FDW39	OUT045	3038.986241
NCV17	OUT013	2471.750352
FDE22	OUT046	2405.922857
NCB06	OUT018	2372.167942
DRF48	OUT017	2798.242912
FDB05	OUT013	4032.528648
FDP28	OUT027	4307.737792
FDP23	OUT046	3339.107348
NCS41	OUT018	3114.117699
FDS40	OUT018	805.1471604
FDA16	OUT017	3403.937531
FDN20	OUT035	2747.454371
FDF04	OUT027	4502.999772
DRG36	OUT018	2503.927943
FDW16	OUT018	1613.039061
FDU09	OUT017	765.452673
FDW01	OUT046	2184.059792
FDB15	OUT045	3714.794861
NCJ17	OUT049	734.7896769
NCT18	OUT018	2859.807833
FDG16	OUT018	3213.774631
FDP27	OUT017	2595.538347
FDQ44	OUT027	2269.626148
FDL50	OUT027	2388.553329
FDW57	OUT027	2898.695602
FDS34	OUT013	2033.922033
NCV30	OUT035	813.6350939
FDD26	OUT018	2926.386069
FDA03	OUT045	2339.872982
FDS27	OUT018	3343.505559
FDM12	OUT013	3207.892962
NCV42	OUT027	2118.012393
NCS41	OUT046	2933.711798
FDN56	OUT018	2116.194281
DRK59	OUT046	3376.600472
NCG18	OUT046	1568.051451
NCN26	OUT017	1824.06876
FDI60	OUT027	1431.177872
NCI43	OUT049	695.5586444
NCL17	OUT049	1986.980018
FDQ19	OUT019	4080.276971
FDY43	OUT049	2212.280772
FDR36	OUT049	276.3957877
FDJ58	OUT049	2344.415732
DRY23	OUT045	473.5027654
FDK26	OUT027	3535.375698
DRH03	OUT045	1494.799157
FDC10	OUT010	1812.676333
FDD23	OUT013	3287.08076
FDP32	OUT045	1784.285298
FDO31	OUT035	1370.906547
FDQ57	OUT013	2776.82121
FDX32	OUT027	2423.551015
FDC39	OUT027	3087.83299
FDU55	OUT046	3971.178621
FDL45	OUT013	2270.842295
DRK37	OUT049	2806.192579
FDK22	OUT013	3761.003458
DRG37	OUT027	2963.714372
FDK22	OUT017	3352.310437
DRH36	OUT018	1255.422013
DRC36	OUT018	2851.852957
DRE03	OUT027	1152.688516
FDF34	OUT046	3153.451995
FDZ22	OUT046	1155.363358
FDC44	OUT010	932.1966061
FDN31	OUT027	3151.73741
FDO03	OUT017	3615.722782
FDA01	OUT049	810.151848
NCH42	OUT049	3492.386371
FDF46	OUT018	1682.007111
DRL35	OUT046	602.8787926
FDW46	OUT049	804.74039
FDB58	OUT046	2288.846336
FDD47	OUT018	2372.078749
NCO17	OUT045	1715.449091
FDJ26	OUT017	3537.008486
FDU37	OUT045	1052.933895
